,qid,title,category,sub_category,cve_id,cvss,publish_date
4261,750557,OpenSUSE Security Update for wpa_supplicant (openSUSE-SU-2020:2053-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2017-13077,CVE-2019-9495,CVE-2017-13081,CVE-2019-9498,CVE-2017-13086,CVE-2017-13079,CVE-2017-13078,CVE-2018-14526,CVE-2017-13080,CVE-2019-16275,CVE-2015-4141,CVE-2019-9497,CVE-2019-13377,CVE-2015-8041,CVE-2019-11555,CVE-2019-9494,CVE-2017-13082,CVE-2015-4143,CVE-2017-13088,CVE-2019-9499,CVE-2017-13087,CVE-2015-4142",8.1,6/17/2021
4262,750558,OpenSUSE Security Update for podman (openSUSE-SU-2020:2039-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-14370,6.5,6/17/2021
4263,750559,OpenSUSE Security Update for go1.14 (openSUSE-SU-2020:2047-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-28366,CVE-2020-28362,CVE-2020-28367",7.5,6/17/2021
4264,750560,OpenSUSE Security Update for krb5 (openSUSE-SU-2020:2037-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-28196,7.5,6/17/2021
4265,750561,OpenSUSE Security Update for rclone (openSUSE-SU-2020:2035-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-28924,7.5,6/17/2021
4266,750562,OpenSUSE Security Update for xen (openSUSE-SU-2020:2030-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-28368,4.4,6/17/2021
4267,750563,OpenSUSE Security Update for MozillaFirefox (openSUSE-SU-2020:2031-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-26959,CVE-2020-26956,CVE-2020-26965,CVE-2020-15999,CVE-2020-26966,CVE-2020-16012,CVE-2020-26960,CVE-2020-26953,CVE-2020-26958,CVE-2020-26968,CVE-2020-26961,CVE-2020-26951",8.8,6/17/2021
4268,750564,OpenSUSE Security Update for chromium (openSUSE-SU-2020:2032-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-16035,CVE-2020-16032,CVE-2020-16022,CVE-2020-16018,CVE-2020-16033,CVE-2020-16036,CVE-2020-16027,CVE-2020-16031,CVE-2020-16020,CVE-2020-16021,CVE-2020-16028,CVE-2020-16025,CVE-2020-16014,CVE-2020-16029,CVE-2020-16019,CVE-2020-16024,CVE-2020-16012,CVE-2019-8075,CVE-2020-16030,CVE-2020-16026,CVE-2020-16034,CVE-2020-16023,CVE-2020-16015",9.6,6/17/2021
4269,750565,OpenSUSE Security Update for slurm (openSUSE-SU-2020:2033-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-27746,CVE-2020-27745",9.8,6/17/2021
4270,750566,OpenSUSE Security Update for postgresql10 (openSUSE-SU-2020:2028-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-25694,CVE-2020-25696,CVE-2020-25695",8.8,6/17/2021
4271,750567,OpenSUSE Security Update for postgresql12 (openSUSE-SU-2020:2029-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-25694,CVE-2020-25696,CVE-2020-25695",8.8,6/17/2021
4272,750568,OpenSUSE Security Update for the Linux Kernel (openSUSE-SU-2020:2034-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-28915,CVE-2020-25705,CVE-2020-25704,CVE-2020-25669",7.8,6/17/2021
4273,750569,OpenSUSE Security Update for LibVNCServer (openSUSE-SU-2020:2025-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-25708,7.5,6/17/2021
4274,750570,OpenSUSE Security Update for MozillaFirefox (openSUSE-SU-2020:2020-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-26959,CVE-2020-26956,CVE-2020-26965,CVE-2020-15999,CVE-2020-26966,CVE-2020-16012,CVE-2020-26960,CVE-2020-26953,CVE-2020-26958,CVE-2020-26968,CVE-2020-26961,CVE-2020-26951",8.8,6/17/2021
4275,750571,OpenSUSE Security Update for MozillaThunderbird (openSUSE-SU-2020:2022-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-26950,8.8,6/17/2021
4276,750572,OpenSUSE Security Update for chromium (openSUSE-SU-2020:2021-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-16035,CVE-2020-16032,CVE-2020-16022,CVE-2020-16018,CVE-2020-16033,CVE-2020-16036,CVE-2020-16027,CVE-2020-16031,CVE-2020-16020,CVE-2020-16021,CVE-2020-16028,CVE-2020-16025,CVE-2020-16014,CVE-2020-16029,CVE-2020-16019,CVE-2020-16024,CVE-2020-16012,CVE-2019-8075,CVE-2020-16030,CVE-2020-16026,CVE-2020-16034,CVE-2020-16023,CVE-2020-16015",9.6,6/17/2021
4277,750573,OpenSUSE Security Update for postgresql12 (openSUSE-SU-2020:2018-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-25694,CVE-2020-25696,CVE-2020-25695",8.8,6/17/2021
4278,750574,OpenSUSE Security Update for xen (openSUSE-SU-2020:2017-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-28368,4.4,6/17/2021
4279,750575,OpenSUSE Security Update for postgresql10 (openSUSE-SU-2020:2019-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-25694,CVE-2020-25696,CVE-2020-25695",8.8,6/17/2021
4280,750576,OpenSUSE Security Update for rclone (openSUSE-SU-2020:2008-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-28924,7.5,6/17/2021
4281,750577,OpenSUSE Security Update for rmt-server (openSUSE-SU-2020:2000-1),SUSE,"Unix Authenticated Discovery, Patch Available, Exploit Available","CVE-2019-5418,CVE-2020-15169,CVE-2020-5247,CVE-2020-8164,CVE-2020-8165,CVE-2020-8166,CVE-2020-11077,CVE-2020-8167,CVE-2019-16770,CVE-2020-5267,CVE-2019-5419,CVE-2020-5249,CVE-2020-8184,CVE-2020-11076,CVE-2019-5420,CVE-2020-8185",9.8,6/17/2021
4282,750579,OpenSUSE Security Update for java-11-openjdk (openSUSE-SU-2020:1994-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-14796,CVE-2020-14803,CVE-2020-14782,CVE-2020-14779,CVE-2020-14797,CVE-2020-14798,CVE-2020-14792,CVE-2020-14781",5.3,6/17/2021
4283,750580,OpenSUSE Security Update for rmt-server (openSUSE-SU-2020:1993-1),SUSE,"Unix Authenticated Discovery, Patch Available, Exploit Available","CVE-2019-5418,CVE-2020-15169,CVE-2020-5247,CVE-2020-8164,CVE-2020-8165,CVE-2020-8166,CVE-2020-11077,CVE-2020-8167,CVE-2019-16770,CVE-2020-5267,CVE-2019-5419,CVE-2020-5249,CVE-2020-8184,CVE-2020-11076,CVE-2019-5420,CVE-2020-8185",9.8,6/17/2021
4284,750581,OpenSUSE Security Update for python (openSUSE-SU-2020:1988-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-26116,7.2,6/17/2021
4285,750582,OpenSUSE Security Update for SDL (openSUSE-SU-2020:1990-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2019-13616,8.1,6/17/2021
4286,750583,OpenSUSE Security Update for tcpdump (openSUSE-SU-2020:1986-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-8037,7.5,6/17/2021
4287,750584,OpenSUSE Security Update for tcpdump (openSUSE-SU-2020:1983-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-8037,7.5,6/17/2021
4288,750585,OpenSUSE Security Update for java-11-openjdk (openSUSE-SU-2020:1984-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-14796,CVE-2020-14803,CVE-2020-14782,CVE-2020-14779,CVE-2020-14797,CVE-2020-14798,CVE-2020-14792,CVE-2020-14781",5.3,6/17/2021
4289,750587,OpenSUSE Security Update for slurm_18_08 (openSUSE-SU-2020:1969-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-12693,CVE-2020-1269",8.1,6/17/2021
4290,750588,OpenSUSE Security Update for gdm (openSUSE-SU-2020:1961-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-16125,6.8,6/17/2021
4291,750589,OpenSUSE Security Update for kernel-firmware (openSUSE-SU-2020:1962-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-12321,8.8,6/17/2021
4292,750590,OpenSUSE Security Update for moinmoin-wiki (openSUSE-SU-2020:1966-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-25074,CVE-2020-15275",9.8,6/17/2021
4293,750450,OpenSUSE Security Update for groovy (openSUSE-SU-2020:2367-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-17521,5.5,6/17/2021
4294,750451,OpenSUSE Security Update for opera (openSUSE-SU-2020:2359-1),SUSE,"Unix Authenticated Discovery, Patch Available, Exploit Available","CVE-2020-16039,CVE-2020-16040,CVE-2020-16037,CVE-2020-16041,CVE-2020-16038,CVE-2020-16042",8.8,6/17/2021
4295,750452,OpenSUSE Security Update for opera (openSUSE-SU-2020:2360-1),SUSE,"Unix Authenticated Discovery, Patch Available, Exploit Available","CVE-2020-16039,CVE-2020-16040,CVE-2020-16037,CVE-2020-16041,CVE-2020-16038,CVE-2020-16042",8.8,6/17/2021
4296,750453,OpenSUSE Security Update for gimp (openSUSE-SU-2020:2357-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2017-17787,7.8,6/17/2021
4297,750454,OpenSUSE Security Update for flac (openSUSE-SU-2020:2350-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-0487,CVE-2020-0499",6.5,6/17/2021
4298,750455,OpenSUSE Security Update for openexr (openSUSE-SU-2020:2351-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-16589,CVE-2020-16588,CVE-2020-16587",5.5,6/17/2021
4299,750456,OpenSUSE Security Update for openexr (openSUSE-SU-2020:2349-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-16589,CVE-2020-16588,CVE-2020-16587",5.5,6/17/2021
4300,750457,OpenSUSE Security Update for flac (openSUSE-SU-2020:2348-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-0487,CVE-2020-0499",6.5,6/17/2021
4301,750458,OpenSUSE Security Update for PackageKit (openSUSE-SU-2020:2344-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-16121,3.3,6/17/2021
4302,750459,OpenSUSE Security Update for ovmf (openSUSE-SU-2020:2336-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2019-14584,7.8,6/17/2021
4303,750461,OpenSUSE Security Update for kdeconnect-kde (openSUSE-SU-2020:2343-1),SUSE,"Unix Authenticated Discovery, Patch Available",,4.2,6/17/2021
4304,750462,OpenSUSE Security Update for kdeconnect-kde (openSUSE-SU-2020:2334-1),SUSE,"Unix Authenticated Discovery, Patch Available",,4.2,6/17/2021
4305,750463,OpenSUSE Security Update for python3 (openSUSE-SU-2020:2333-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2019-20907,CVE-2019-5010,CVE-2020-8492,CVE-2019-16935,CVE-2020-14422,CVE-2020-26116,CVE-2019-18348,CVE-2020-27619",9.8,6/17/2021
4306,750464,OpenSUSE Security Update for python3 (openSUSE-SU-2020:2332-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2019-20907,CVE-2019-5010,CVE-2020-8492,CVE-2019-16935,CVE-2020-14422,CVE-2020-26116,CVE-2019-18348,CVE-2020-27619",9.8,6/17/2021
4307,750465,OpenSUSE Security Update for xen (openSUSE-SU-2020:2331-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-29481,CVE-2020-29570,CVE-2020-29566,CVE-2020-29483,CVE-2020-29484,CVE-2020-29571,CVE-2020-29480",8.8,6/17/2021
4308,750466,OpenSUSE Security Update for ceph (openSUSE-SU-2020:2327-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-27781,7.1,6/17/2021
4309,750467,OpenSUSE Security Update for MozillaFirefox (openSUSE-SU-2020:2325-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-26971,CVE-2020-35113,CVE-2020-35111,CVE-2020-26978,CVE-2020-26973,CVE-2020-26974,CVE-2020-35112,CVE-2020-16042",8.8,6/17/2021
4310,750468,OpenSUSE Security Update for MozillaThunderbird (openSUSE-SU-2020:2324-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-26971,CVE-2020-35113,CVE-2020-35111,CVE-2020-26978,CVE-2020-26973,CVE-2020-26974,CVE-2020-35112,CVE-2020-16042",8.8,6/17/2021
4311,750470,OpenSUSE Security Update for MozillaFirefox (openSUSE-SU-2020:2318-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-26971,CVE-2020-35113,CVE-2020-35111,CVE-2020-26978,CVE-2020-26973,CVE-2020-26974,CVE-2020-35112,CVE-2020-16042",8.8,6/17/2021
4312,750472,OpenSUSE Security Update for MozillaFirefox (openSUSE-SU-2020:2315-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-26966,CVE-2020-26961,CVE-2020-26951,CVE-2020-26968,CVE-2020-26959,CVE-2020-15999,CVE-2020-26960,CVE-2020-26965,CVE-2020-16012,CVE-2020-26956,CVE-2020-26958,CVE-2020-26953",8.8,6/17/2021
4313,750473,OpenSUSE Security Update for ovmf (openSUSE-SU-2020:2314-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2019-14584,7.8,6/17/2021
4314,750474,OpenSUSE Security Update for xen (openSUSE-SU-2020:2313-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-29481,CVE-2020-29570,CVE-2020-29566,CVE-2020-29483,CVE-2020-29484,CVE-2020-29571,CVE-2020-29480",8.8,6/17/2021
4315,750475,OpenSUSE Security Update for webkit2gtk3 (openSUSE-SU-2020:2310-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-9948,CVE-2020-9951,CVE-2021-13584,CVE-2020-9983,CVE-2021-9948,CVE-2020-13543,CVE-2021-9951,CVE-2020-13584,CVE-2021-9983,CVE-2021-13543",8.8,6/17/2021
4316,750476,OpenSUSE Security Update for webkit2gtk3 (openSUSE-SU-2020:2304-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-9948,CVE-2020-9951,CVE-2021-13584,CVE-2020-9983,CVE-2021-9948,CVE-2020-13543,CVE-2021-9951,CVE-2020-13584,CVE-2021-9983,CVE-2021-13543",8.8,6/17/2021
4317,750477,OpenSUSE Security Update for gcc7 (openSUSE-SU-2020:2300-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-13844,5.5,6/17/2021
4318,750478,OpenSUSE Security Update for gcc7 (openSUSE-SU-2020:2301-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-13844,5.5,6/17/2021
4319,750479,OpenSUSE Security Update for openssh (openSUSE-SU-2020:2298-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-14145,5.9,6/17/2021
4320,750480,OpenSUSE Security Update for PackageKit (openSUSE-SU-2020:2292-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-16121,3.3,6/17/2021
4321,750481,OpenSUSE Security Update for slurm_18_08 (openSUSE-SU-2020:2286-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-27746,CVE-2020-27745",9.8,6/17/2021
4322,750482,OpenSUSE Security Update for python-urllib3 (openSUSE-SU-2020:2282-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-26137,6.5,6/17/2021
4323,750483,OpenSUSE Security Update for clamav (openSUSE-SU-2020:2276-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-3481,CVE-2019-1785,CVE-2020-3350,CVE-2019-1789,CVE-2019-15961,CVE-2019-12625,CVE-2019-1787,CVE-2019-12900,CVE-2020-3123,CVE-2020-3341,CVE-2019-1788,CVE-2020-3327,CVE-2019-1786,CVE-2019-1798",9.8,6/17/2021
4324,750485,OpenSUSE Security Update for clamav (openSUSE-SU-2020:2268-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-3481,CVE-2019-1785,CVE-2020-3350,CVE-2019-1789,CVE-2019-15961,CVE-2019-12625,CVE-2019-1787,CVE-2019-12900,CVE-2020-3123,CVE-2020-3341,CVE-2019-1788,CVE-2020-3327,CVE-2019-1786,CVE-2019-1798",9.8,6/17/2021
4325,750487,OpenSUSE Security Update for gdm (openSUSE-SU-2020:2264-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-16125,6.8,6/17/2021
4326,750488,OpenSUSE Security Update for the Linux Kernel (openSUSE-SU-2020:2260-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-25669,CVE-2020-28974,CVE-2020-25705,CVE-2020-28941,CVE-2020-29369,CVE-2020-27777,CVE-2020-25668,CVE-2020-15437,CVE-2020-4788,CVE-2020-28915,CVE-2020-15436,CVE-2020-29371,CVE-2020-25704",7.8,6/17/2021
4327,750489,OpenSUSE Security Update for mariadb (openSUSE-SU-2020:2254-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-15180,CVE-2020-14812,CVE-2020-14789,CVE-2020-14776,CVE-2020-14765",9,6/17/2021
4328,750490,OpenSUSE Security Update for curl (openSUSE-SU-2020:2249-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-8285,CVE-2020-8284,CVE-2020-8286",7.5,6/17/2021
4329,750492,OpenSUSE Security Update for curl (openSUSE-SU-2020:2238-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-8285,CVE-2020-8284,CVE-2020-8286",7.5,6/17/2021
4330,750493,OpenSUSE Security Update for python-urllib3 (openSUSE-SU-2020:2237-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-26137,6.5,6/17/2021
4331,750494,OpenSUSE Security Update for openssh (openSUSE-SU-2020:2240-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-14145,5.9,6/17/2021
4332,750499,OpenSUSE Security Update for chromium (openSUSE-SU-2020:2216-1),SUSE,"Unix Authenticated Discovery, Patch Available, Exploit Available","CVE-2020-16039,CVE-2020-16040,CVE-2020-16037,CVE-2020-16041,CVE-2020-16038,CVE-2020-16042",8.8,6/17/2021
4333,750500,OpenSUSE Security Update for python (openSUSE-SU-2020:2211-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2019-20916,7.5,6/17/2021
4334,750501,OpenSUSE Security Update for rpmlint (openSUSE-SU-2020:2205-1),SUSE,"Unix Authenticated Discovery, Patch Available",,4.2,6/17/2021
4335,750502,OpenSUSE Security Update for xen (openSUSE-SU-2020:2192-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-27671,CVE-2020-27672,CVE-2020-27670,CVE-2020-27674,CVE-2020-28368",7.8,6/17/2021
4336,750503,OpenSUSE Security Update for java-1_8_0-openjdk (openSUSE-SU-2020:2188-1),SUSE,"Unix Authenticated Discovery, Patch Available",,4.2,6/17/2021
4337,750504,OpenSUSE Security Update for pngcheck (openSUSE-SU-2020:2198-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-27818,3.3,6/17/2021
4338,750505,OpenSUSE Security Update for python-pip (openSUSE-SU-2020:2184-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2019-20916,7.5,6/17/2021
4339,750506,OpenSUSE Security Update for python-setuptools (openSUSE-SU-2020:2185-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2019-20916,7.5,6/17/2021
4340,750507,OpenSUSE Security Update for python3 (openSUSE-SU-2020:2190-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2019-20916,7.5,6/17/2021
4341,750508,OpenSUSE Security Update for the Linux Kernel (openSUSE-SU-2020:2193-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2018-20669,CVE-2020-28974,CVE-2020-27777,CVE-2020-15437,CVE-2020-4788,CVE-2020-15436,CVE-2020-29371",7.8,6/17/2021
4342,750510,OpenSUSE Security Update for xorg-x11-server (openSUSE-SU-2020:2186-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-14360,CVE-2020-25712",7.8,6/17/2021
4343,750511,OpenSUSE Security Update for MozillaThunderbird (openSUSE-SU-2020:2187-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-26966,CVE-2020-26961,CVE-2020-26951,CVE-2020-26968,CVE-2020-26959,CVE-2020-15999,CVE-2020-26960,CVE-2020-26965,CVE-2020-16012,CVE-2020-26956,CVE-2020-26958,CVE-2020-26953",8.8,6/17/2021
4344,750512,OpenSUSE Security Update for chromium (openSUSE-SU-2020:2181-1),SUSE,"Unix Authenticated Discovery, Patch Available, Exploit Available","CVE-2020-16039,CVE-2020-16040,CVE-2020-16037,CVE-2020-16041,CVE-2020-16038,CVE-2020-16042",8.8,6/17/2021
4345,750513,OpenSUSE Security Update for pngcheck (openSUSE-SU-2020:2177-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-27818,3.3,6/17/2021
4346,750514,OpenSUSE Security Update for opera (openSUSE-SU-2020:2178-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-16013,CVE-2020-16017",9.6,6/17/2021
4347,750515,OpenSUSE Security Update for python-cryptography (openSUSE-SU-2020:2173-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-25659,5.9,6/17/2021
4348,750516,OpenSUSE Security Update for python-pip (openSUSE-SU-2020:2169-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2019-20916,7.5,6/17/2021
4349,750517,OpenSUSE Security Update for java-1_8_0-openjdk (openSUSE-SU-2020:2170-1),SUSE,"Unix Authenticated Discovery, Patch Available",,4.2,6/17/2021
4350,750518,OpenSUSE Security Update for the Linux Kernel (openSUSE-SU-2020:2161-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-29371,CVE-2020-28941,CVE-2020-25705,CVE-2020-28974,CVE-2020-4788,CVE-2020-28915,CVE-2020-15436,CVE-2020-29369,CVE-2020-27777,CVE-2020-15437,CVE-2020-25669",7.8,6/17/2021
4351,750519,OpenSUSE Security Update for xen (openSUSE-SU-2020:2162-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-27672,CVE-2020-28368,CVE-2020-27670,CVE-2020-27671,CVE-2020-27674",7.8,6/17/2021
4352,750520,OpenSUSE Security Update for python3 (openSUSE-SU-2020:2152-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2019-20916,7.5,6/17/2021
4353,750521,OpenSUSE Security Update for mariadb (openSUSE-SU-2020:2149-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-14765,CVE-2020-15180,CVE-2020-14776,CVE-2020-14789,CVE-2020-14812",9,6/17/2021
